Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
1,-79,172,40,-112,3851,-1135,-4000,-64
1,-47,103,368,-78,2035,-1005,-4000,15
1,-84,-46,408,-28,743,-812,-4000,247
1,-26,-155,596,35,-1585,-659,-4000,686
1,86,-351,836,-16,-3380,-489,-4000,783
1,64,-440,1090,-109,-4000,-442,-4000,259
1,81,-342,1104,-171,-4000,-403,-4000,-30
1,175,-173,936,-215,-4000,-375,-4000,69
1,72,-49,815,-300,-4000,-393,-4000,53
1,11,1,663,-466,-4000,-102,-4000,-472
1,-13,-15,596,-493,-4000,183,-4000,-533
1,-104,-43,419,-383,-4000,391,-4000,-401
1,-250,-55,557,-277,-4000,766,-4000,72
1,-467,-50,1387,-164,-4000,1299,-4000,877
1,-612,-23,2356,-84,-4000,1970,-4000,1185
1,-680,40,2266,-37,-4000,2644,-4000,1174
1,-570,40,1348,4,-4000,3399,-4000,1113
1,-374,-19,30,-11,-4000,4000,-4000,817
1,-169,-1,-1407,-8,-4000,4000,-4000,361
1,2,-59,-2277,-6,-4000,4000,-2927,329
1,60,-66,-2513,-20,-4000,4000,-941,279
1,88,-35,-2139,3,-4000,4000,939,367
1,94,37,-1461,3,-4000,4000,2423,927
1,123,113,-890,0,-4000,4000,3999,1403
1,85,201,-485,25,-4000,4000,4000,1346
1,60,298,-242,29,-4000,4000,4000,1632
1,53,328,41,81,-4000,4000,4000,2184
1,36,309,892,96,-4000,4000,4000,1834
1,74,263,2054,85,-4000,4000,4000,733
1,74,244,2615,85,-4000,4000,4000,-658
1,119,184,1192,96,-4000,4000,4000,-994
1,211,122,-217,179,-4000,4000,4000,330
1,202,-30,-580,174,-4000,3934,4000,1698
1,260,-171,-1414,107,-4000,2698,4000,2111
1,328,-244,-1765,75,-4000,1482,4000,2287
1,371,-202,-1731,88,-4000,260,4000,2117
1,277,-114,-1687,63,-3327,-875,4000,1829
1,94,-89,-1461,29,-1007,-1461,4000,1704
1,136,103,-1191,-14,1077,-1977,4000,1635
1,141,201,-971,-38,1865,-2802,4000,1696
1,307,201,-948,45,2117,-3787,4000,1590
1,591,213,-743,66,1981,-4000,4000,1531
1,460,97,-190,56,1584,-4000,2972,1496
1,321,-20,442,4,1537,-4000,1141,1460
1,122,-138,1147,-12,1051,-4000,-1142,1372
1,-284,-351,1175,26,-12,-4000,-3977,1091
1,-706,-530,549,30,-616,-4000,-4000,921
1,-960,-539,307,12,-338,-4000,-4000,686
1,-895,-586,185,-37,733,-4000,-4000,434
1,-909,-586,377,-41,2237,-4000,-4000,321
1,-936,-430,697,-35,3998,-4000,-4000,199
1,-628,-215,1348,-28,4000,-4000,-4000,33
1,-421,39,2326,-32,4000,-4000,-4000,-109
1,-106,160,1934,-48,4000,-4000,-4000,-253
1,425,247,1216,-25,4000,-4000,-4000,-479
1,759,400,1359,0,4000,-4000,-4000,-673
1,785,428,1133,-29,4000,-4000,-4000,-883
1,605,461,311,-64,4000,-4000,-4000,-1143
1,396,484,-697,-67,4000,-4000,-4000,-1339
1,145,465,-1491,-48,4000,-4000,-4000,-1404
1,-146,433,-2253,-29,3982,-3726,-4000,-1530
1,-719,309,-2338,8,4000,-3377,-4000,-1908
1,-925,182,-1679,95,4000,-3050,-4000,-2452
1,-816,60,-1231,85,4000,-2754,-4000,-2910
1,-586,-70,-632,69,4000,-2547,-4000,-3597
1,-58,-181,-46,69,4000,-2315,-4000,-4000
1,334,-393,-100,60,4000,-2138,-4000,-4000
1,668,-459,-527,159,4000,-2025,-4000,-4000
1,768,-273,-1101,199,4000,-1949,-4000,-4000
1,790,-181,-1553,134,4000,-1814,-2862,-4000
1,762,-163,-1191,73,4000,-1701,-487,-2905
1,591,-74,-737,4,4000,-1591,1931,-1524
1,436,49,-450,3,4000,-1430,3999,-390
1,172,51,30,-141,4000,-1265,4000,74
1,-104,95,699,-511,4000,-1123,4000,-99
1,-280,136,1101,-658,4000,-989,4000,-55
1,-376,97,966,-511,2906,-824,4000,-46
1,-427,110,1574,-210,2243,-680,4000,164
1,-461,15,2278,-108,1863,-529,4000,544
1,-409,-18,2160,-33,1466,-334,4000,939
1,-74,28,1639,18,1004,-100,4000,1180
1,489,45,1096,-72,558,144,4000,935
1,635,10,828,-57,-16,367,4000,766
1,541,-69,272,-37,-470,628,4000,414
1,554,-122,596,-78,-880,941,4000,308
1,454,-130,1025,-121,-1121,1180,4000,341
1,243,-102,-17,-63,-1096,1313,4000,393
1,-181,-59,-629,65,-925,1482,4000,716
1,-331,74,-857,142,-908,1604,4000,733
1,-388,99,-497,52,-993,1669,4000,935
1,-606,57,-213,8,-877,1722,4000,1199
1,-909,108,40,80,-869,1789,4000,1574
1,-1345,148,663,190,-903,1929,4000,1915
1,-1255,83,475,146,-934,1993,4000,1924
1,-917,115,207,105,-934,2047,2777,1915
1,-350,158,-389,65,-879,2019,1280,1830
1,212,147,-694,-125,-1072,1929,376,1859
1,408,42,-620,-47,-1446,1895,-672,1781
1,648,-114,-709,50,-1642,1799,-2486,1307
1,668,-166,-1264,64,-1758,1864,-4000,203
1,725,-183,-1427,46,-1945,1915,-4000,-1078
1,577,-81,-906,97,-1784,1864,-4000,-1860
1,485,-120,-709,92,-1843,1862,-3603,-2022
1,487,-120,179,46,-2240,1838,-3965,-1827
1,281,-3,2095,59,-2340,1862,-4000,-1503
1,443,16,2864,-59,-2010,1799,-4000,-1143
1,412,5,1249,-84,-1357,1721,-4000,-1131
1,603,-22,635,-123,-648,1641,-4000,-1065
1,465,-5,-269,-34,-81,1539,-4000,-886
1,-42,-89,-2253,233,-227,1515,-4000,-622
1,55,-171,-2737,288,-957,1417,-4000,-232
1,-25,-284,-2538,130,-3925,1313,4000,970
1,-77,-208,-2204,29,-4000,1279,4000,1561
1,-83,-126,-1659,44,-4000,1254,4000,1989
1,2,-13,-71,53,-4000,1191,4000,2348
1,-742,-23,1249,-47,-4000,1242,4000,2575
1,-1045,19,1674,-34,-4000,1319,4000,2753
1,-966,152,1422,-9,-4000,1380,4000,2934
1,-1019,254,1103,3,-2084,1398,4000,2941
1,-1039,254,431,-84,1091,1279,4000,3144
1,-1105,112,99,11,4000,1148,1760,3458
1,-865,11,-324,34,4000,884,-4000,3540
1,-109,103,-68,-48,4000,636,-4000,3534
1,619,78,480,-36,4000,347,-4000,3666
1,896,98,445,6,4000,-10,-4000,4000
1,1029,253,728,146,4000,-125,-506,3991
1,880,282,490,223,4000,-89,3494,3682
1,507,300,306,261,4000,4,4000,3393
1,351,233,170,150,4000,170,4000,3014
1,187,167,84,63,4000,453,4000,2795
1,-301,44,89,-53,1638,817,4000,2498
1,-433,-30,28,-39,2842,1148,1639,2351
1,-412,-23,854,167,4000,1328,-4000,2054
1,-461,-86,1114,-121,4000,1148,-4000,1818
1,-504,-150,699,-540,-2188,758,-4000,1592
1,-598,-142,451,-761,-4000,231,-1291,1346
1,-554,-161,-377,-719,-4000,-1109,4000,1012
1,-333,-114,-694,-532,4000,-1811,4000,751
1,-185,-72,-782,-319,4000,-2386,4000,294
1,22,-38,-563,-300,4000,-2872,4000,-427
1,139,-8,-217,-173,4000,-3262,4000,-832
1,328,-16,-74,-2,2645,-3530,4000,-809
1,328,-7,-221,-75,4000,-3649,4000,-472
1,176,-62,-202,-16,4000,-3514,4000,-190
1,259,-53,-182,30,4000,-3263,4000,-358
1,209,-23,-171,154,4000,-2819,-4000,-404
1,277,-16,-143,170,4000,-2287,-4000,-415
1,342,-60,-49,134,4000,-1727,-4000,-491
1,322,-50,-28,142,4000,-1199,-4000,-465
1,298,-32,-119,-34,4000,-613,-4000,-455
1,212,-68,110,41,4000,48,-4000,-327
1,179,-91,162,130,2842,571,-4000,-396
1,70,-117,189,108,-1617,1157,-4000,-519
1,-14,-117,246,105,-1459,1864,-4000,-553
1,-51,-153,178,118,-4000,2631,-4000,-619
1,-42,-168,250,124,-4000,3032,-4000,-606
1,7,-151,315,144,-4000,2904,-4000,-614
1,16,-102,317,63,-4000,2442,-4000,-573
1,17,-60,318,-30,-4000,1722,-4000,-583
1,180,-6,312,-24,-4000,701,-4000,-666
1,379,66,229,-107,-4000,-419,-4000,-753
1,570,106,197,-59,-4000,-1509,-4000,-832
1,762,237,93,31,-4000,-2635,-4000,-934
1,695,280,39,95,-4000,-3730,-4000,-1078
1,591,261,46,142,-4000,-4000,-4000,-1204
1,494,241,27,150,-4000,-4000,-4000,-1363
1,304,150,1,283,-4000,-4000,-4000,-1624
1,123,99,-6,225,-4000,-4000,-4000,-1892
1,-52,63,-38,57,-4000,-4000,-4000,-2068
1,-136,108,-33,36,-4000,-4000,-2097,-2175
1,-218,119,-42,-28,-4000,-4000,628,-2254
1,-343,109,-78,-84,-4000,-4000,2444,-2319
1,-360,168,-65,-69,-4000,-4000,4000,-2428
1,-262,159,-190,-90,-4000,-4000,4000,-2515
1,-200,168,-198,-76,-4000,-4000,4000,-2644
1,-236,212,-165,56,-4000,-4000,4000,-2683
1,-258,225,-218,233,-4000,-4000,4000,-2509
1,-262,233,-197,341,-4000,-4000,4000,-2429
1,-233,217,-133,325,-4000,-4000,4000,-2254
1,-217,135,-26,199,-4000,-4000,4000,-1809
1,-236,58,34,-22,-4000,-4000,4000,-1143
1,-180,16,-3,-261,-4000,-4000,4000,-419
1,-44,4,-100,-175,-4000,-1461,4000,276
1,66,40,-128,45,-4000,1774,4000,947
1,-7,57,-4,234,-4000,4000,4000,1533
1,-49,30,134,476,-4000,4000,4000,1989
1,-117,7,109,506,-4000,4000,4000,2313
1,-185,-34,41,299,-4000,4000,4000,2510
1,-163,-112,-40,141,-4000,4000,4000,2348
1,-226,-155,-48,-50,-4000,4000,4000,2111
1,-125,-129,3,-236,-4000,4000,4000,1989
1,-36,-139,-34,-226,-4000,4000,4000,1765
1,-2,-134,-11,-303,-4000,4000,4000,1598
1,27,-60,-51,-363,-4000,4000,4000,1533
1,8,1,-48,-64,-3131,4000,4000,1509
1,-23,13,104,246,64,4000,4000,1533
1,-39,22,152,276,2255,4000,3294,1632
1,-52,-21,46,207,2752,4000,1019,1698
1,-77,-17,-15,179,4000,4000,-1051,1728
1,14,-16,-15,209,4000,4000,-2630,1768
1,86,-79,-76,191,4000,4000,-4000,1715
1,102,-44,-84,162,4000,4000,-4000,1566
1,119,-15,-68,102,4000,4000,-4000,1372
1,146,-21,-102,50,4000,4000,-4000,1205
1,159,33,-78,-15,4000,4000,-4000,1026
1,90,83,-41,-120,4000,4000,-4000,841
1,117,67,-72,-153,4000,4000,-4000,586
1,212,28,-47,-157,4000,4000,-4000,302
1,154,-11,-37,-116,4000,4000,-4000,-22
1,73,-27,-18,-148,4000,4000,-4000,-297
1,-3,-37,-26,-76,4000,4000,-4000,-592
1,-83,-39,-63,-1,4000,4000,-4000,-946
1,-4,-31,-60,-23,4000,4000,-4000,-1143
1,310,-45,-62,-14,4000,4000,-1318,-1179
1,540,-56,-65,-92,4000,3292,4000,-1143
1,296,-58,-54,-131,4000,1982,4000,-1192
1,77,-40,-29,-179,4000,707,4000,-1254
1,-13,-42,-45,-289,4000,-546,4000,-1274
1,-163,-14,-44,-350,4000,-1522,4000,-1204
1,-298,-19,-15,-366,4000,-2239,4000,-1204
1,-437,-24,14,-221,4000,-3169,4000,-1120
1,-417,57,46,-100,4000,-4000,4000,-983
1,-297,69,45,-131,4000,-4000,4000,-953
1,-122,25,31,-71,4000,-4000,4000,-858
1,-23,6,47,-15,4000,-4000,4000,-793
1,-11,-16,46,45,4000,-4000,4000,-716
1,138,25,20,89,4000,-4000,4000,-645
1,134,49,40,133,4000,-4000,4000,-541
1,104,48,31,193,4000,-4000,4000,-311
1,62,69,-25,69,4000,-4000,4000,-69
1,-64,65,-55,-63,-1198,-4000,4000,149
1,-50,73,-67,-179,-4000,-4000,4000,285
1,-174,14,-2,-255,-4000,-4000,4000,400
1,-392,-56,6,-275,-4000,-4000,4000,491
1,-649,-118,-61,-387,-4000,-4000,4000,581
1,-665,-146,-64,-435,-4000,-4000,4000,629
1,-652,-148,-60,-307,-4000,-4000,4000,609
1,-628,-145,-50,-215,-4000,-4000,-90,535
1,-360,-56,-45,-284,-4000,-4000,-4000,434
1,-361,-63,-71,-324,-4000,-4000,-4000,290
1,-286,-97,-107,-348,-4000,-3323,-4000,165
1,-79,-73,-149,-316,-4000,-2725,-4000,51
1,9,-85,-131,-218,-4000,-2543,-4000,-138
1,161,-97,-72,-113,-4000,-2420,-4000,-311
1,428,-88,-51,28,-4000,-2895,-4000,-472
1,674,-76,-36,136,-4000,-3968,-4000,-620
1,640,-91,2,195,-4000,-3848,-4000,-645
1,668,-73,35,314,-4000,-3453,-4000,-686
1,603,-81,89,431,-4000,-3377,-4000,-664
1,399,-47,149,431,-4000,-2895,-4000,-593
1,540,-10,116,209,-4000,-2400,-4000,-559
1,1181,-33,59,37,-4000,-1633,-4000,-458
1,1319,-6,40,60,-4000,-1355,-4000,-409
1,553,21,14,-9,-4000,-1160,-4000,-270
1,204,23,-77,12,-4000,-891,-4000,-260
1,120,-7,-118,-72,-4000,-940,-4000,-146
1,-31,-16,-87,-135,-4000,-962,-4000,140
1,-521,14,-52,-96,-4000,-1115,-4000,269
1,-901,32,-45,-137,-3267,-1196,-4000,352
1,-1170,13,13,-21,-1525,-982,-4000,185
1,-1230,-30,-7,187,1603,-770,-4000,-251
1,-692,46,-46,264,4000,-767,-4000,-990
1,-584,109,-5,197,4000,-221,-4000,-1257
1,-807,-23,-13,121,4000,123,-4000,-875
1,-885,-35,4,36,4000,135,-2729,-492
1,-474,36,17,-47,4000,540,124,-139
1,-197,85,50,-108,-4000,801,2375,75
1,-86,147,82,-92,-4000,1506,4000,304
1,86,114,18,-51,-4000,2319,4000,586
1,220,94,-5,-66,-4000,2840,4000,760
1,358,72,31,-81,2293,3617,4000,794
1,485,32,30,35,4000,4000,4000,782
1,751,-23,19,182,4000,4000,4000,731
1,973,-102,42,156,4000,4000,4000,621
1,967,-143,-9,60,4000,4000,3559,491
1,798,-126,-20,-67,4000,1604,-1547,361
1,756,-27,12,-116,4000,-1457,-4000,195
1,328,36,40,81,4000,-2054,-4000,79
1,52,89,79,272,4000,-731,-4000,73
1,-74,160,24,260,4000,331,-4000,126
1,-278,121,23,229,4000,-255,-4000,164
1,-518,45,9,130,4000,-224,-4000,58
1,-749,9,-11,5,4000,273,-4000,-124
1,-651,18,24,-120,4000,-612,-4000,-218
1,-690,19,8,-318,4000,-2775,-4000,-327
1,-498,-12,-9,-397,4000,-4000,-4000,-382
1,-193,11,-50,-397,4000,-4000,-3977,-425
1,-130,12,-33,-361,4000,-4000,-2467,-506
1,-159,11,-13,-387,-1658,-4000,-1842,-565
1,-104,9,2,-279,-4000,-4000,-1136,-696
1,3,-14,-10,-164,-4000,-4000,-832,-820
1,-25,16,-71,-74,-4000,-4000,-562,-990
1,7,-18,-51,69,-4000,-4000,-451,-1135
1,94,-7,-43,46,-4000,-4000,-917,-1263
1,21,4,-21,102,-4000,-4000,-1641,-1339
1,11,-23,-23,131,-4000,-4000,-2146,-1374
1,27,-23,-53,104,-4000,-3649,-2028,-1339
1,-31,-53,-32,33,-4000,-1959,-1570,-1257
1,-125,-23,-22,46,-4000,311,-1063,-1168
1,-152,-22,-19,81,3554,1994,-472,-1018
1,-19,-7,-27,60,4000,3807,243,-915
1,11,-8,-1,33,4000,4000,1605,-753
1,55,-24,11,-39,4000,4000,2823,-687
1,120,17,34,12,4000,4000,2843,-778
1,139,-19,55,85,4000,4000,2961,-722
1,171,-17,35,131,4000,4000,3528,-588
1,188,-11,14,108,4000,4000,3810,-370
1,190,-7,-57,12,4000,4000,4000,-147
1,184,38,-46,5,4000,4000,4000,-89
1,195,66,-6,264,1466,4000,4000,65
1,154,55,45,598,-119,4000,4000,275
1,135,48,88,741,-1489,4000,4000,112
1,72,56,12,425,-2509,4000,4000,117
1,74,41,-47,194,-3864,4000,4000,247
1,53,37,-28,-67,-4000,4000,4000,462
1,27,62,-15,-576,-4000,4000,4000,540
1,166,0,131,-610,-4000,4000,3810,1056
1,250,-24,93,-255,-4000,4000,3286,825
1,358,-34,41,-24,-3065,286,2358,581
1,574,-26,35,-59,-2468,-3323,1982,396
1,701,-6,-45,-55,-2248,-2626,2427,74
1,838,-4,-90,-90,-2029,433,2823,21
1,383,-56,-78,-164,-1767,1864,2883,361
1,-30,-80,-78,-146,-1137,1964,2908,360
1,-292,-75,-118,-113,-197,2188,3475,322
1,-785,-39,-103,126,823,2360,2972,377
1,-936,-26,-70,156,1900,2239,2423,54
1,-954,-38,-12,81,2906,1539,3151,-209
1,-885,-25,62,62,3838,1026,4000,-504
1,-846,9,93,-41,4000,1144,4000,-928
1,-766,18,3,-92,4000,472,4000,-1042
1,-713,66,54,-123,4000,-351,4000,-885
1,-700,130,132,-90,3851,-1221,4000,-1013
1,-474,119,27,-4,3141,-2095,1705,-766
1,-161,95,-24,92,2507,-2788,-255,-270
1,15,65,-11,167,1901,-3504,-786,27
1,81,48,24,174,1026,-4000,-443,279
1,296,12,27,146,46,-4000,-524,377
1,487,3,29,128,-681,-4000,-865,423
1,652,-11,-25,129,-1263,-4000,-811,352
1,1159,-72,-57,108,-1963,-4000,146,434
1,1474,-70,-38,133,-3054,-4000,1446,538
1,1222,-77,-55,162,-4000,-4000,3038,671
1,674,-88,-43,136,-4000,-4000,4000,760
1,155,-51,-40,156,-4000,-4000,4000,874
1,-145,-44,-33,156,-4000,-4000,4000,976
1,-553,-14,-18,156,-4000,-4000,4000,1012
1,-873,-13,158,171,-4000,-4000,4000,1185
1,-1011,-44,727,169,-4000,-3854,4000,1307
1,-966,-24,1283,142,-4000,-3340,4000,1411
1,-901,-4,1375,140,-4000,-2900,4000,1468
1,-974,52,801,134,-4000,-2703,4000,1531
1,-925,87,-132,118,-4000,-2246,4000,1663
1,-649,91,-682,121,-4000,-1788,4000,1859
1,-407,65,-1010,111,-4000,-1521,4000,2110
1,-215,101,-1051,105,-4000,-1184,4000,2249
1,74,144,-922,88,-4000,-966,4000,2284
1,214,124,-776,75,-4000,-907,4000,1988
1,361,84,-648,60,-4000,-938,4000,1533
1,389,11,-662,45,-4000,-900,4000,1174
1,399,-31,-672,15,-4000,-839,4000,377
1,408,-40,-668,69,-4000,-680,4000,-297
1,346,-64,-463,92,-4000,-421,4000,-253
1,334,-71,-139,88,-4000,-108,4000,-240
1,257,-66,18,142,-4000,-106,4000,-3
1,212,-55,-155,132,-4000,-732,4000,695
1,176,5,-102,81,-4000,-1290,3754,1533
1,151,-29,16,-19,-4000,-1916,3086,2184
1,147,-60,64,-126,-4000,-2467,2700,2249
1,89,-28,280,-239,-4000,-1755,2429,1924
1,35,-9,295,-267,-4000,-1200,1983,1476
1,90,38,561,-239,-4000,-2037,872,785
1,137,39,663,-217,-2967,-2311,-786,-122
1,149,24,642,-123,-1849,-1642,-2125,-708
1,144,-14,958,8,-1462,-1526,-3193,-805
1,-25,-36,1062,115,-1945,-1591,-3455,-1143
1,-311,-20,947,33,-2484,-1489,-2549,-1192
1,-612,-44,506,-42,-3107,-1420,-993,-468
1,-685,-42,218,-98,-3855,-1355,341,-101
1,-681,-20,467,-180,-4000,-1444,832,-404
1,-521,-36,541,-175,-3978,-1373,573,-919
1,-99,-73,-133,-210,-4000,-1184,-159,-1048
1,334,-95,-285,-232,-4000,-877,-1006,-1270
1,863,-100,758,-149,-4000,-680,-1781,-1503
1,1346,-72,490,-114,-4000,-497,-2568,-1660
1,1507,55,-1589,-44,-4000,10,-3040,-2893
1,827,29,-1451,-76,-4000,195,-2402,-3462
1,431,12,-1144,-121,-4000,433,-1830,-3846
1,21,29,-697,-144,-4000,596,-2133,-3978
1,-461,12,-71,-116,-4000,664,-2790,-4000
1,-139,41,150,-13,-3899,669,-3184,-4000
1,147,19,150,100,-1729,571,-3637,-4000
1,-455,-65,69,194,310,441,-4000,-4000
1,-1170,-103,-131,191,1006,355,-4000,-4000
1,-1345,-98,158,64,497,283,-4000,-4000
1,-1194,199,2133,-85,487,433,-3342,-4000
1,-571,282,2129,27,448,345,-2754,-4000
1,74,316,2027,42,247,141,-2302,-4000
1,301,298,1350,27,871,-43,-1842,-4000
1,363,244,-77,8,1669,-163,-2055,-4000
1,285,205,-1020,-54,1863,-320,-2756,-4000
1,8,-12,-1824,-113,667,-419,-3914,-4000
1,-116,-117,-1622,-121,-1849,-499,-4000,-3724
1,-14,-66,-1520,-218,-4000,-548,-4000,-3333
1,-122,-80,-1687,-196,-4000,-558,-4000,-2901
1,-298,-163,-1796,-34,-4000,-584,-4000,-2466
1,-323,-357,-1451,24,-4000,-541,-4000,-1917
1,-180,-454,-711,35,667,-344,-4000,-1124
1,-162,-314,-140,14,4000,56,-4000,-30
1,14,-233,1672,104,4000,494,-4000,1125
1,994,-257,1770,178,4000,1604,-4000,3198
1,1281,-59,-2670,-260,4000,2904,-3965,4000
1,-365,199,-2109,-455,4000,2308,-3407,4000
1,-1091,262,-932,-356,4000,2165,-3377,4000
1,-1296,196,511,132,4000,1148,-3432,4000
1,-820,159,1387,261,4000,754,-2954,4000
1,-1170,87,2927,304,4000,441,-2075,4000
1,-1150,8,742,69,4000,-460,2183,4000
1,-685,0,-503,73,4000,-745,1866,4000
1,113,-64,-56,141,4000,-1184,1516,4000
1,668,-114,312,199,4000,-1588,1158,4000
1,781,-103,-951,43,4000,-1766,1019,4000
1,920,-32,-1535,-79,4000,-1615,1139,3784
1,900,-30,-1554,-195,4000,-1487,1314,3261
1,994,11,-1992,-455,4000,-1261,1345,2753
1,1116,186,-2643,-490,4000,-1135,1310,2182
1,929,127,-2383,-304,4000,-1633,2896,876
1,886,66,-1268,-66,4000,-2113,4000,91
1,863,82,-337,-38,4000,-2571,4000,-622
1,974,74,-365,31,4000,-2965,4000,-1465
1,1222,9,-693,118,479,-3116,4000,-2248
1,1087,-213,1314,282,-4000,-667,4000,-3864
1,-46,-144,801,218,-4000,428,4000,-3984
1,-1324,-17,525,150,-4000,1840,4000,-4000
1,-1491,83,-102,0,-4000,4000,4000,-3345
1,-1491,-17,-702,75,-4000,4000,4000,-3200
1,-844,-133,-734,77,-4000,4000,4000,-3047
1,-494,-117,-168,32,-4000,4000,4000,-2961
1,-307,43,677,53,-4000,4000,4000,-2906
1,69,98,373,66,-4000,4000,4000,-2799
1,220,7,-79,33,-4000,4000,4000,-2635
1,382,21,392,6,-3855,3265,4000,-2391
1,790,132,841,-1,-2289,2319,4000,-2063
1,957,85,828,5,-846,1482,4000,-1624
1,1098,-31,657,50,310,730,4000,-1143
1,1050,-93,655,-8,1930,107,4000,-777
1,1092,-143,1322,-51,3851,-476,4000,-431
1,1030,-153,1965,1,4000,-1170,2256,-128
1,559,-173,1101,-86,4000,-2014,-1853,214
1,119,-228,728,-98,4000,-2986,-4000,666
1,-187,-158,1940,-31,4000,-4000,-4000,1138
1,-117,-17,2198,-45,4000,-4000,-4000,1654
1,-61,-59,801,20,4000,-4000,-4000,2054
1,2,-104,-537,81,4000,-4000,-4000,2182
1,211,-86,-1612,27,4000,-4000,-4000,2051
1,454,-69,-2204,-8,4000,-4000,-4000,1859
1,759,1,-2245,3,4000,-4000,-4000,1663
1,1116,24,-2342,-96,4000,-4000,-4000,1403
1,1319,11,-1948,-104,4000,-4000,-4000,1127
1,855,-18,-2769,-70,4000,-4000,-4000,629
1,513,18,-2769,91,4000,-4000,-4000,-839
1,425,33,-2807,77,3660,-4000,-4000,-1809
1,-148,27,-2045,91,-229,-4000,-4000,-2811
1,-846,-14,-1673,118,-3653,-4000,-4000,-3718
1,-1150,-28,-999,215,-4000,-4000,-4000,-4000
1,-1407,98,-248,280,-4000,-4000,-4000,-4000
1,-1262,338,1442,199,-4000,-663,-4000,-4000
1,-1045,306,1691,188,-4000,3538,-4000,-4000
1,-816,316,1560,94,-4000,4000,-4000,-3779
1,-311,243,1436,12,-3604,4000,-4000,-2350
1,146,140,1127,-98,-1854,4000,-4000,-1325
1,590,144,980,-202,448,4000,-4000,47
1,721,98,980,-253,2255,4000,-3924,1663
1,689,41,1119,-221,4000,4000,-2903,2704
1,519,9,1127,-147,4000,4000,-3000,3391
1,371,-11,1175,-137,4000,4000,-4000,3792
1,267,13,1703,-137,4000,4000,-4000,4000
1,50,13,2210,-184,4000,4000,-4000,3831
1,-76,5,2030,-121,4000,4000,-4000,2816
1,-227,-3,1489,-2,4000,4000,-4000,1728
1,-339,12,830,31,4000,3361,-4000,621
1,-352,50,299,32,3538,1539,-2572,-163
1,-181,42,-287,35,2581,-126,-1735,-899
1,-30,42,-1071,-2,1091,-1902,-1962,-1820
1,166,0,-1101,-38,-488,-3529,-1643,-2201
1,366,-45,-756,-106,-1729,-4000,-786,-2035
1,287,-92,-485,-159,-2996,-4000,319,-1957
1,319,-113,-255,-153,-2856,-4000,1223,-2392
1,275,-94,97,-100,-727,-4000,2948,-2742
1,230,-160,556,-2,3352,-4000,4000,-3345
1,180,-153,610,-41,4000,-3588,4000,-4000
1,70,-83,400,-18,4000,-1523,4000,-4000
1,59,-23,642,38,4000,795,4000,-4000
1,89,43,651,31,4000,3265,4000,-4000
1,90,7,-276,-40,4000,4000,4000,-4000
1,59,-38,-1126,-114,4000,4000,4000,-4000
1,101,-72,-1931,-136,4000,4000,4000,-4000
1,51,-59,-2598,-164,4000,4000,4000,-4000
1,80,-57,-2824,-115,4000,4000,4000,-4000
1,42,-47,-2672,-163,4000,4000,1569,-4000
1,16,-38,-2253,-175,4000,4000,-2109,-4000
1,13,-100,-1427,-119,4000,4000,-4000,-4000
1,-19,-23,-420,-96,4000,4000,-4000,-4000
1,-10,130,-14,-60,4000,4000,-4000,-4000
1,-70,148,398,-90,4000,4000,-4000,-4000
1,-70,35,628,-82,4000,4000,-4000,-4000
1,-95,-73,724,3,4000,3265,-4000,-4000
1,-116,-220,787,63,4000,983,-4000,-4000
1,-117,-440,557,141,4000,-223,-4000,-4000
1,-25,-399,692,207,3410,-180,-3533,-3024
1,30,-207,663,194,-222,-206,-3390,1977
1,-121,-171,608,207,-3213,-564,-1899,4000
1,-188,-141,528,240,-4000,-651,-48,4000
1,-193,-230,370,195,-4000,-499,1280,4000
1,-155,-199,410,161,-4000,-350,1866,4000
1,-46,-220,349,122,-4000,-279,2570,4000
1,-19,-369,510,74,-4000,-423,4000,4000
1,9,-379,720,72,-4000,-835,4000,4000
1,16,-452,663,-34,-4000,-1313,4000,4000
1,-67,-335,404,-109,-4000,-2075,4000,4000
1,-163,-106,248,-86,-4000,-2965,4000,4000
1,-158,341,40,23,-4000,-3190,4000,4000
1,73,538,-114,272,-4000,-1095,4000,4000
1,-37,227,-94,299,-4000,-1095,4000,4000
1,-82,-50,-132,323,-4000,-917,4000,4000
1,-77,-225,-192,316,-4000,-838,4000,4000
1,-94,-275,-99,123,-4000,-798,4000,4000
1,-31,-113,-50,-36,-4000,-936,4000,4000
1,-41,-26,-26,-86,-4000,-1116,4000,4000
1,-33,-41,48,-94,-4000,-1376,4000,4000
1,-9,-78,68,-177,-3474,-1875,4000,4000
1,-96,-111,71,-250,1537,-1987,4000,4000
1,3,74,3,-397,4000,-1526,4000,4000
1,64,322,6,-552,4000,-1160,4000,4000
1,123,412,98,-359,4000,-965,4000,4000
1,239,460,184,44,4000,-686,4000,4000
1,188,549,190,329,4000,-891,4000,4000
1,130,440,142,219,4000,-1381,4000,4000
1,116,288,22,68,557,-1727,4000,4000
1,86,223,-27,-110,-2535,-1737,4000,4000
1,-13,60,-19,-237,-2242,-1095,4000,4000
1,-58,-104,-41,-100,-50,-202,4000,4000
1,-69,-264,-30,-97,1905,624,4000,2290
1,-102,-351,-16,-198,2941,1144,4000,-730
1,-94,-375,-54,-303,3008,823,4000,-3113
